customer_id,city,segment
CUST17343,Coimbatore,Consumer
CUST17344,Nagpur,Corporate
CUST17345,Lucknow,Student
CUST17346,Mysore,Corporate
CUST17347,Jaipur,Consumer
CUST17348,Hyderabad,Corporate
CUST17349,Mysore,Student
CUST17350,Kolkata,Student
CUST17351,Trivandrum,Student
CUST17352,Vadodara,Corporate
CUST17353,Chandigarh,Consumer
CUST17354,Ahmedabad,Small Business
CUST17355,Noida,Small Business
CUST17356,Hyderabad,Student
CUST17357,Thane,Small Business
CUST17358,Visakhapatnam,Corporate
CUST17359,Surat,Consumer
CUST17360,Jaipur,Corporate
CUST17361,Visakhapatnam,Corporate
CUST17362,Ahmedabad,Corporate
CUST17363,Chandigarh,Student
CUST17364,Ahmedabad,Consumer
CUST17365,Mysore,Small Business
CUST17366,Chennai,Consumer
CUST17367,Mumbai,Small Business
CUST17368,Trivandrum,Corporate
CUST17369,Pune,Student
CUST17370,Visakhapatnam,Corporate
CUST17371,Gurgaon,Corporate
CUST17372,Noida,Corporate
CUST17373,Gurgaon,Small Business
CUST17374,Nagpur,Student
CUST17375,Nashik,Corporate
CUST17376,Surat,Small Business
CUST17377,Visakhapatnam,Student
CUST17378,Chennai,Student
CUST17379,Nashik,Corporate
CUST17380,Coimbatore,Corporate
CUST17381,Thane,Corporate
CUST17382,Nashik,Consumer
CUST17383,Indore,Consumer
CUST17384,Ahmedabad,Small Business
CUST17385,Kolkata,Corporate
CUST17386,Nagpur,Consumer
CUST17387,Kochi,Small Business
CUST17388,Gurgaon,Consumer
CUST17389,Bangalore,Corporate
CUST17390,Coimbatore,Student
CUST17391,Coimbatore,Corporate
CUST17392,Visakhapatnam,Consumer
CUST17393,Patna,Small Business
CUST17394,Kochi,Consumer
CUST17395,Madurai,Consumer
CUST17396,Kochi,Small Business
CUST17397,Bhopal,Student
CUST17398,Pune,Student
CUST17399,Trivandrum,Small Business
CUST17400,Bangalore,Corporate
CUST17401,Hyderabad,Student
CUST17402,Visakhapatnam,Small Business
CUST17403,Noida,Consumer
CUST17404,Kochi,Consumer
CUST17405,Lucknow,Student
CUST17406,Lucknow,Consumer
CUST17407,Madurai,Consumer
CUST17408,Coimbatore,Small Business
CUST17409,Madurai,Consumer
CUST17410,Surat,Student
CUST17411,Coimbatore,Small Business
CUST17412,Jaipur,Consumer
CUST17413,Thane,Small Business
CUST17414,Pune,Student
CUST17415,Patna,Student
CUST17416,Pune,Student
CUST17417,Kanpur,Student
CUST17418,Gurgaon,Consumer
CUST17419,Kochi,Consumer
CUST17420,Chandigarh,Student
CUST17421,Delhi,Small Business
CUST17422,Vadodara,Small Business
CUST17423,Kochi,Student
CUST17424,Patna,Student
CUST17425,Jodhpur,Corporate
CUST17426,Pune,Student
CUST17427,Bhopal,Small Business
CUST17428,Jodhpur,Corporate
CUST17429,Mysore,Student
CUST17430,Indore,Student
CUST17431,Thane,Small Business
CUST17432,Coimbatore,Small Business
CUST17433,Lucknow,Consumer
CUST17434,Chandigarh,Small Business
CUST17435,Thane,Small Business
CUST17436,Trivandrum,Student
CUST17437,Mumbai,Consumer
CUST17438,Trivandrum,Consumer
CUST17439,Noida,Student
CUST17440,Madurai,Consumer
CUST17441,Nashik,Small Business
CUST17442,Jodhpur,Student
CUST17443,Nagpur,Student
CUST17444,Indore,Corporate
CUST17445,Bhopal,Student
CUST17446,Jaipur,Corporate
CUST17447,Gurgaon,Small Business
CUST17448,Jodhpur,Student
CUST17449,Ahmedabad,Student
CUST17450,Madurai,Small Business
CUST17451,Trivandrum,Student
CUST17452,Mumbai,Student
CUST17453,Coimbatore,Student
CUST17454,Mysore,Consumer
CUST17455,Patna,Small Business
CUST17456,Ahmedabad,Consumer
CUST17457,Surat,Student
CUST17458,Nashik,Corporate
CUST17459,Bangalore,Consumer
CUST17460,Mumbai,Consumer
CUST17461,Mumbai,Consumer
CUST17462,Patna,Student
CUST17463,Coimbatore,Consumer
CUST17464,Mysore,Corporate
CUST17465,Ahmedabad,Consumer
CUST17466,Hyderabad,Student
CUST17467,Mysore,Consumer
CUST17468,Rajkot,Student
CUST17469,Kanpur,Student
CUST17470,Gurgaon,Corporate
CUST17471,Lucknow,Corporate
CUST17472,Thane,Consumer
CUST17473,Mysore,Student
CUST17474,Pune,Student
CUST17475,Chennai,Corporate
CUST17476,Chennai,Student
CUST17477,Chennai,Student
CUST17478,Bangalore,Small Business
CUST17479,Visakhapatnam,Small Business
CUST17480,Bhopal,Consumer
CUST17481,Delhi,Consumer
CUST17482,Mysore,Small Business
CUST17483,Trivandrum,Student
CUST17484,Madurai,Corporate
CUST17485,Chandigarh,Consumer
CUST17486,Kolkata,Corporate
CUST17487,Noida,Small Business
CUST17488,Surat,Consumer
CUST17489,Surat,Consumer
CUST17490,Madurai,Small Business
CUST17491,Kolkata,Consumer
CUST17492,Kanpur,Corporate
CUST17493,Indore,Student
CUST17494,Mumbai,Small Business
CUST17495,Lucknow,Consumer
CUST17496,Jaipur,Small Business
CUST17497,Coimbatore,Student
CUST17498,Pune,Consumer
CUST17499,Madurai,Student
CUST17500,Kolkata,Small Business
CUST17501,Vadodara,Student
CUST17502,Jaipur,Small Business
CUST17503,Bangalore,Student
CUST17504,Indore,Corporate
CUST17505,Ahmedabad,Small Business
CUST17506,Delhi,Student
CUST17507,Chennai,Small Business
CUST17508,Visakhapatnam,Consumer
CUST17509,Chennai,Consumer
CUST17510,Jaipur,Student
CUST17511,Noida,Small Business
CUST17512,Jaipur,Consumer
CUST17513,Surat,Small Business
CUST17514,Ahmedabad,Student
CUST17515,Chandigarh,Student
CUST17516,Madurai,Student
CUST17517,Rajkot,Small Business
CUST17518,Pune,Student
CUST17519,Madurai,Corporate
CUST17520,Noida,Corporate
CUST17521,Kochi,Small Business
CUST17522,Coimbatore,Small Business
CUST17523,Nashik,Consumer
CUST17524,Rajkot,Small Business
CUST17525,Kolkata,Student
CUST17526,Nagpur,Small Business
CUST17527,Pune,Corporate
CUST17528,Patna,Corporate
CUST17529,Surat,Student
CUST17530,Vadodara,Small Business
CUST17531,Jaipur,Small Business
CUST17532,Bangalore,Student
CUST17533,Madurai,Consumer
CUST17534,Mumbai,Small Business
CUST17535,Bhopal,Small Business
CUST17536,Patna,Small Business
CUST17537,Chandigarh,Consumer
CUST17538,Nashik,Consumer
CUST17539,Nagpur,Corporate
CUST17540,Chandigarh,Consumer
CUST17541,Ahmedabad,Small Business
CUST17542,Bhopal,Corporate
CUST17543,Ahmedabad,Consumer
CUST17544,Nagpur,Corporate
CUST17545,Jaipur,Small Business
CUST17546,Madurai,Student
CUST17547,Patna,Small Business
CUST17548,Nagpur,Consumer
CUST17549,Kolkata,Small Business
CUST17550,Gurgaon,Corporate
CUST17551,Bhopal,Consumer
CUST17552,Bhopal,Consumer
CUST17553,Gurgaon,Corporate
CUST17554,Jodhpur,Consumer
CUST17555,Thane,Corporate
CUST17556,Kochi,Small Business
CUST17557,Pune,Corporate
CUST17558,Trivandrum,Small Business
CUST17559,Bhopal,Small Business
CUST17560,Thane,Student
CUST17561,Mumbai,Consumer
CUST17562,Kolkata,Small Business
CUST17563,Pune,Student
CUST17564,Thane,Small Business
CUST17565,Jodhpur,Student
CUST17566,Gurgaon,Corporate
CUST17567,Vadodara,Student
CUST17568,Chandigarh,Corporate
CUST17569,Noida,Student
CUST17570,Kolkata,Small Business
CUST17571,Nashik,Corporate
CUST17572,Noida,Student
CUST17573,Gurgaon,Student
CUST17574,Nashik,Corporate
CUST17575,Kolkata,Small Business
CUST17576,Mysore,Student
CUST17577,Kanpur,Consumer
CUST17578,Mysore,Corporate
CUST17579,Indore,Consumer
CUST17580,Kanpur,Student
CUST17581,Chandigarh,Consumer
CUST17582,Ahmedabad,Consumer
CUST17583,Rajkot,Consumer
CUST17584,Lucknow,Corporate
CUST17585,Bhopal,Student
CUST17586,Kanpur,Consumer
CUST17587,Thane,Student
CUST17588,Kanpur,Student
CUST17589,Kolkata,Corporate
CUST17590,Chandigarh,Small Business
CUST17591,Jaipur,Small Business
CUST17592,Noida,Small Business
CUST17593,Delhi,Consumer
CUST17594,Trivandrum,Corporate
CUST17595,Ahmedabad,Student
CUST17596,Mumbai,Consumer
CUST17597,Vadodara,Small Business
CUST17598,Delhi,Consumer
CUST17599,Vadodara,Small Business
CUST17600,Thane,Student
CUST17601,Vadodara,Student
CUST17602,Jaipur,Consumer
CUST17603,Kanpur,Consumer
CUST17604,Kolkata,Corporate
CUST17605,Patna,Student
CUST17606,Kanpur,Corporate
CUST17607,Coimbatore,Consumer
CUST17608,Chennai,Consumer
CUST17609,Indore,Student
CUST17610,Noida,Corporate
CUST17611,Chennai,Small Business
CUST17612,Kanpur,Small Business
CUST17613,Jodhpur,Small Business
CUST17614,Visakhapatnam,Student
CUST17615,Bangalore,Student
CUST17616,Nashik,Consumer
CUST17617,Jodhpur,Corporate
CUST17618,Coimbatore,Small Business
CUST17619,Delhi,Small Business
CUST17620,Jaipur,Consumer
CUST17621,Surat,Consumer
CUST17622,Chennai,Corporate
CUST17623,Nashik,Corporate
CUST17624,Indore,Consumer
CUST17625,Rajkot,Student
CUST17626,Rajkot,Student
CUST17627,Chennai,Small Business
CUST17628,Mysore,Student
CUST17629,Trivandrum,Student
CUST17630,Nashik,Student
CUST17631,Indore,Student
CUST17632,Coimbatore,Consumer
CUST17633,Jodhpur,Consumer
CUST17634,Mysore,Consumer
CUST17635,Surat,Student
CUST17636,Hyderabad,Consumer
CUST17637,Gurgaon,Small Business
CUST17638,Visakhapatnam,Consumer
CUST17639,Visakhapatnam,Consumer
CUST17640,Surat,Student
CUST17641,Patna,Small Business
CUST17642,Patna,Consumer
CUST17643,Delhi,Small Business
CUST17644,Pune,Corporate
CUST17645,Noida,Corporate
CUST17646,Chennai,Small Business
CUST17647,Chandigarh,Consumer
CUST17648,Lucknow,Small Business
CUST17649,Bhopal,Student
CUST17650,Mumbai,Small Business
CUST17651,Lucknow,Consumer
CUST17652,Kanpur,Small Business
CUST17653,Visakhapatnam,Small Business
CUST17654,Chennai,Consumer
CUST17655,Surat,Small Business
CUST17656,Rajkot,Consumer
CUST17657,Noida,Student
CUST17658,Madurai,Corporate
CUST17659,Rajkot,Corporate
CUST17660,Trivandrum,Small Business
CUST17661,Kolkata,Student
CUST17662,Noida,Corporate
CUST17663,Mysore,Consumer
CUST17664,Jodhpur,Corporate
CUST17665,Chandigarh,Small Business
CUST17666,Trivandrum,Small Business
CUST17667,Ahmedabad,Small Business
CUST17668,Chandigarh,Consumer
CUST17669,Indore,Small Business
CUST17670,Patna,Student
CUST17671,Gurgaon,Small Business
CUST17672,Madurai,Consumer
CUST17673,Patna,Corporate
CUST17674,Nagpur,Consumer
CUST17675,Bangalore,Student
CUST17676,Indore,Small Business
CUST17677,Surat,Consumer
CUST17678,Jaipur,Small Business
CUST17679,Trivandrum,Small Business
CUST17680,Chandigarh,Corporate
CUST17681,Kolkata,Student
CUST17682,Noida,Consumer
CUST17683,Gurgaon,Student
CUST17684,Nashik,Student
CUST17685,Kochi,Small Business
CUST17686,Kolkata,Small Business
CUST17687,Nashik,Corporate
CUST17688,Vadodara,Corporate
CUST17689,Chandigarh,Consumer
CUST17690,Patna,Consumer
CUST17691,Visakhapatnam,Corporate
CUST17692,Hyderabad,Student
CUST17693,Nagpur,Student
CUST17694,Hyderabad,Small Business
CUST17695,Bangalore,Corporate
CUST17696,Jodhpur,Student
CUST17697,Visakhapatnam,Consumer
CUST17698,Kochi,Consumer
CUST17699,Ahmedabad,Small Business
CUST17700,Visakhapatnam,Consumer
CUST17701,Patna,Small Business
CUST17702,Visakhapatnam,Corporate
CUST17703,Patna,Small Business
CUST17704,Chennai,Corporate
CUST17705,Bhopal,Small Business
CUST17706,Coimbatore,Small Business
CUST17707,Hyderabad,Student
CUST17708,Chandigarh,Small Business
CUST17709,Nagpur,Student
CUST17710,Trivandrum,Corporate
CUST17711,Gurgaon,Consumer
CUST17712,Pune,Small Business
CUST17713,Kolkata,Corporate
CUST17714,Bhopal,Small Business
CUST17715,Madurai,Consumer
CUST17716,Pune,Small Business
CUST17717,Noida,Small Business
CUST17718,Gurgaon,Corporate
CUST17719,Bhopal,Small Business
CUST17720,Chennai,Corporate
CUST17721,Lucknow,Small Business
CUST17722,Trivandrum,Student
CUST17723,Bhopal,Consumer
CUST17724,Trivandrum,Small Business
CUST17725,Trivandrum,Student
CUST17726,Kolkata,Consumer
CUST17727,Nashik,Corporate
CUST17728,Mumbai,Student
CUST17729,Kochi,Consumer
CUST17730,Bangalore,Corporate
CUST17731,Madurai,Small Business
CUST17732,Mysore,Small Business
CUST17733,Ahmedabad,Corporate
CUST17734,Patna,Small Business
CUST17735,Madurai,Corporate
CUST17736,Vadodara,Consumer
CUST17737,Lucknow,Corporate
CUST17738,Kochi,Consumer
CUST17739,Pune,Consumer
CUST17740,Vadodara,Consumer
CUST17741,Surat,Small Business
CUST17742,Lucknow,Student
CUST17743,Kochi,Corporate
CUST17744,Madurai,Small Business
CUST17745,Pune,Student
CUST17746,Bangalore,Student
CUST17747,Chandigarh,Student
CUST17748,Lucknow,Consumer
CUST17749,Surat,Corporate
CUST17750,Kochi,Student
CUST17751,Patna,Student
CUST17752,Rajkot,Corporate
CUST17753,Patna,Consumer
CUST17754,Nashik,Small Business
CUST17755,Gurgaon,Small Business
CUST17756,Noida,Corporate
CUST17757,Hyderabad,Small Business
CUST17758,Patna,Consumer
CUST17759,Noida,Consumer
CUST17760,Ahmedabad,Corporate
CUST17761,Kochi,Corporate
CUST17762,Kanpur,Consumer
CUST17763,Trivandrum,Small Business
CUST17764,Gurgaon,Student
CUST17765,Mumbai,Consumer
CUST17766,Visakhapatnam,Consumer
CUST17767,Bangalore,Small Business
CUST17768,Delhi,Consumer
CUST17769,Bangalore,Consumer
CUST17770,Thane,Consumer
CUST17771,Ahmedabad,Consumer
CUST17772,Pune,Small Business
CUST17773,Visakhapatnam,Corporate
CUST17774,Ahmedabad,Small Business
CUST17775,Chennai,Student
CUST17776,Madurai,Consumer
CUST17777,Rajkot,Consumer
CUST17778,Hyderabad,Consumer
CUST17779,Delhi,Small Business
CUST17780,Kolkata,Corporate
CUST17781,Chennai,Corporate
CUST17782,Hyderabad,Corporate
CUST17783,Bhopal,Corporate
CUST17784,Rajkot,Student
CUST17785,Bhopal,Small Business
CUST17786,Ahmedabad,Student
CUST17787,Delhi,Student
CUST17788,Kolkata,Student
CUST17789,Nashik,Consumer
CUST17790,Pune,Consumer
CUST17791,Bangalore,Corporate
CUST17792,Patna,Consumer
CUST17793,Chandigarh,Small Business
CUST17794,Bhopal,Consumer
CUST17795,Indore,Student
CUST17796,Vadodara,Corporate
CUST17797,Kanpur,Small Business
CUST17798,Pune,Small Business
CUST17799,Rajkot,Corporate
CUST17800,Thane,Corporate
CUST17801,Bhopal,Corporate
CUST17802,Jodhpur,Consumer
CUST17803,Delhi,Corporate
CUST17804,Nashik,Consumer
CUST17805,Chennai,Small Business
CUST17806,Ahmedabad,Small Business
CUST17807,Noida,Student
CUST17808,Hyderabad,Small Business
CUST17809,Mumbai,Small Business
CUST17810,Lucknow,Small Business
CUST17811,Trivandrum,Consumer
CUST17812,Kanpur,Consumer
CUST17813,Lucknow,Student
CUST17814,Chandigarh,Consumer
CUST17815,Pune,Consumer
CUST17816,Bangalore,Student
CUST17817,Coimbatore,Small Business
CUST17818,Trivandrum,Student
CUST17819,Madurai,Consumer
CUST17820,Madurai,Consumer
CUST17821,Surat,Corporate
CUST17822,Ahmedabad,Consumer
CUST17823,Gurgaon,Corporate
CUST17824,Mumbai,Student
CUST17825,Patna,Small Business
CUST17826,Nagpur,Consumer
CUST17827,Indore,Student
CUST17828,Mysore,Consumer
CUST17829,Rajkot,Student
CUST17830,Patna,Student
CUST17831,Jaipur,Consumer
CUST17832,Kochi,Student
CUST17833,Delhi,Small Business
CUST17834,Gurgaon,Corporate
CUST17835,Chennai,Corporate
CUST17836,Chandigarh,Student
CUST17837,Thane,Student
CUST17838,Indore,Student
CUST17839,Surat,Consumer
CUST17840,Kolkata,Consumer
CUST17841,Lucknow,Student
CUST17842,Nagpur,Small Business
CUST17843,Nashik,Corporate
CUST17844,Nashik,Corporate
CUST17845,Visakhapatnam,Corporate
CUST17846,Noida,Student
CUST17847,Kolkata,Consumer
CUST17848,Vadodara,Small Business
CUST17849,Kolkata,Small Business
CUST17850,Mumbai,Corporate
CUST17851,Noida,Student
CUST17852,Jodhpur,Consumer
CUST17853,Delhi,Student
CUST17854,Chennai,Student
CUST17855,Visakhapatnam,Small Business
CUST17856,Surat,Student
CUST17857,Trivandrum,Consumer
CUST17858,Vadodara,Corporate
CUST17859,Rajkot,Corporate
CUST17860,Hyderabad,Student
CUST17861,Nashik,Consumer
CUST17862,Coimbatore,Student
CUST17863,Mysore,Small Business
CUST17864,Nashik,Corporate
CUST17865,Thane,Consumer
CUST17866,Hyderabad,Consumer
CUST17867,Mysore,Consumer
CUST17868,Mysore,Corporate
CUST17869,Jaipur,Student
CUST17870,Kolkata,Student
CUST17871,Gurgaon,Student
CUST17872,Indore,Small Business
CUST17873,Indore,Small Business
CUST17874,Nagpur,Consumer
CUST17875,Coimbatore,Student
CUST17876,Thane,Student
CUST17877,Vadodara,Corporate
CUST17878,Jodhpur,Corporate
CUST17879,Lucknow,Consumer
CUST17880,Hyderabad,Student
CUST17881,Hyderabad,Student
CUST17882,Thane,Small Business
CUST17883,Visakhapatnam,Student
CUST17884,Surat,Student
CUST17885,Chennai,Corporate
CUST17886,Bhopal,Student
CUST17887,Pune,Small Business
CUST17888,Lucknow,Student
CUST17889,Coimbatore,Corporate
CUST17890,Nagpur,Small Business
CUST17891,Jodhpur,Consumer
CUST17892,Kolkata,Student
CUST17893,Nashik,Corporate
CUST17894,Gurgaon,Small Business
CUST17895,Gurgaon,Student
CUST17896,Kochi,Small Business
CUST17897,Kolkata,Consumer
CUST17898,Jaipur,Student
CUST17899,Madurai,Small Business
CUST17900,Hyderabad,Consumer
CUST17901,Vadodara,Consumer
CUST17902,Kanpur,Student
CUST17903,Gurgaon,Corporate
CUST17904,Noida,Small Business
CUST17905,Surat,Consumer
CUST17906,Mumbai,Small Business
CUST17907,Bangalore,Student
CUST17908,Gurgaon,Corporate
CUST17909,Visakhapatnam,Consumer
CUST17910,Hyderabad,Student
CUST17911,Gurgaon,Student
CUST17912,Ahmedabad,Student
CUST17913,Jaipur,Small Business
CUST17914,Thane,Consumer
CUST17915,Coimbatore,Student
CUST17916,Indore,Student
CUST17917,Gurgaon,Consumer
CUST17918,Lucknow,Small Business
CUST17919,Rajkot,Small Business
CUST17920,Chennai,Small Business
CUST17921,Mysore,Small Business
CUST17922,Coimbatore,Corporate
CUST17923,Chandigarh,Corporate
CUST17924,Nashik,Student
CUST17925,Coimbatore,Consumer
CUST17926,Thane,Student
CUST17927,Mysore,Student
CUST17928,Patna,Corporate
CUST17929,Delhi,Small Business
CUST17930,Patna,Consumer
CUST17931,Trivandrum,Small Business
CUST17932,Bhopal,Small Business
CUST17933,Jaipur,Consumer
CUST17934,Rajkot,Small Business
CUST17935,Kolkata,Small Business
CUST17936,Indore,Student
CUST17937,Ahmedabad,Student
CUST17938,Trivandrum,Consumer
CUST17939,Coimbatore,Consumer
CUST17940,Nagpur,Student
CUST17941,Kochi,Small Business
CUST17942,Ahmedabad,Corporate
CUST17943,Nashik,Student
CUST17944,Chandigarh,Student
CUST17945,Nagpur,Student
CUST17946,Nagpur,Corporate
CUST17947,Trivandrum,Consumer
CUST17948,Trivandrum,Consumer
CUST17949,Hyderabad,Consumer
CUST17950,Chennai,Corporate
CUST17951,Gurgaon,Consumer
CUST17952,Rajkot,Student
CUST17953,Rajkot,Corporate
CUST17954,Vadodara,Student
CUST17955,Hyderabad,Small Business
CUST17956,Lucknow,Small Business
CUST17957,Jaipur,Consumer
CUST17958,Kolkata,Corporate
CUST17959,Noida,Consumer
CUST17960,Coimbatore,Consumer
CUST17961,Ahmedabad,Consumer
CUST17962,Surat,Small Business
CUST17963,Kanpur,Corporate
CUST17964,Jaipur,Student
CUST17965,Patna,Consumer
CUST17966,Indore,Corporate
CUST17967,Bhopal,Corporate
CUST17968,Jodhpur,Student
CUST17969,Noida,Student
CUST17970,Lucknow,Consumer
CUST17971,Kolkata,Small Business
CUST17972,Nagpur,Student
CUST17973,Surat,Small Business
CUST17974,Mumbai,Consumer
CUST17975,Indore,Small Business
CUST17976,Coimbatore,Small Business
CUST17977,Gurgaon,Small Business
CUST17978,Thane,Student
CUST17979,Noida,Corporate
CUST17980,Kanpur,Consumer
CUST17981,Rajkot,Corporate
CUST17982,Surat,Student
CUST17983,Vadodara,Consumer
CUST17984,Noida,Consumer
CUST17985,Jaipur,Student
CUST17986,Visakhapatnam,Small Business
CUST17987,Delhi,Student
CUST17988,Mumbai,Small Business
CUST17989,Kanpur,Consumer
CUST17990,Ahmedabad,Corporate
CUST17991,Chandigarh,Corporate
CUST17992,Mysore,Corporate
CUST17993,Ahmedabad,Small Business
CUST17994,Nashik,Consumer
CUST17995,Patna,Student
CUST17996,Hyderabad,Consumer
CUST17997,Jodhpur,Small Business
CUST17998,Kanpur,Corporate
CUST17999,Bhopal,Consumer
CUST18000,Surat,Corporate
CUST18001,Mysore,Consumer
CUST18002,Kolkata,Small Business
CUST18003,Surat,Student
CUST18004,Rajkot,Consumer
CUST18005,Ahmedabad,Corporate
CUST18006,Thane,Small Business
CUST18007,Chennai,Student
CUST18008,Lucknow,Corporate
CUST18009,Jaipur,Corporate
CUST18010,Trivandrum,Small Business
CUST18011,Surat,Corporate
CUST18012,Coimbatore,Small Business
CUST18013,Chennai,Corporate
CUST18014,Bhopal,Corporate
CUST18015,Kolkata,Consumer
CUST18016,Noida,Consumer
CUST18017,Delhi,Small Business
CUST18018,Bhopal,Corporate
CUST18019,Chennai,Consumer
CUST18020,Coimbatore,Student
CUST18021,Lucknow,Corporate
CUST18022,Bangalore,Student
CUST18023,Thane,Small Business
CUST18024,Coimbatore,Consumer
CUST18025,Rajkot,Corporate
CUST18026,Jodhpur,Small Business
CUST18027,Visakhapatnam,Small Business
CUST18028,Surat,Small Business
CUST18029,Chennai,Consumer
CUST18030,Mysore,Consumer
CUST18031,Rajkot,Consumer
CUST18032,Noida,Small Business
CUST18033,Bhopal,Student
CUST18034,Surat,Corporate
CUST18035,Nashik,Corporate
CUST18036,Mumbai,Corporate
CUST18037,Noida,Student
CUST18038,Visakhapatnam,Small Business
CUST18039,Rajkot,Corporate
CUST18040,Hyderabad,Student
CUST18041,Coimbatore,Consumer
CUST18042,Surat,Consumer
CUST18043,Kolkata,Consumer
CUST18044,Ahmedabad,Corporate
CUST18045,Bangalore,Consumer
CUST18046,Kanpur,Small Business
CUST18047,Chandigarh,Corporate
CUST18048,Ahmedabad,Consumer
CUST18049,Rajkot,Student
CUST18050,Lucknow,Small Business
CUST18051,Jodhpur,Corporate
CUST18052,Nashik,Small Business
CUST18053,Mysore,Corporate
CUST18054,Trivandrum,Corporate
CUST18055,Rajkot,Corporate
CUST18056,Mumbai,Consumer
CUST18057,Lucknow,Student
CUST18058,Chennai,Consumer
CUST18059,Madurai,Student
CUST18060,Kanpur,Consumer
CUST18061,Thane,Consumer
CUST18062,Lucknow,Student
CUST18063,Trivandrum,Consumer
CUST18064,Hyderabad,Student
CUST18065,Coimbatore,Consumer
CUST18066,Gurgaon,Student
CUST18067,Thane,Corporate
CUST18068,Indore,Consumer
CUST18069,Bangalore,Student
CUST18070,Ahmedabad,Student
CUST18071,Kanpur,Corporate
CUST18072,Mysore,Consumer
CUST18073,Rajkot,Student
CUST18074,Jaipur,Consumer
CUST18075,Kolkata,Small Business
CUST18076,Coimbatore,Corporate
CUST18077,Vadodara,Student
CUST18078,Delhi,Student
CUST18079,Gurgaon,Student
CUST18080,Gurgaon,Small Business
CUST18081,Chennai,Consumer
CUST18082,Lucknow,Corporate
CUST18083,Gurgaon,Small Business
CUST18084,Madurai,Small Business
CUST18085,Kanpur,Small Business
CUST18086,Nashik,Corporate
CUST18087,Madurai,Corporate
CUST18088,Bangalore,Student
CUST18089,Jodhpur,Consumer
CUST18090,Thane,Student
CUST18091,Jodhpur,Corporate
CUST18092,Thane,Small Business
CUST18093,Mumbai,Corporate
CUST18094,Noida,Student
CUST18095,Ahmedabad,Student
CUST18096,Madurai,Small Business
CUST18097,Mumbai,Corporate
CUST18098,Chandigarh,Consumer
CUST18099,Trivandrum,Corporate
CUST18100,Visakhapatnam,Consumer
CUST18101,Pune,Student
CUST18102,Gurgaon,Corporate
CUST18103,Kanpur,Corporate
CUST18104,Delhi,Small Business
CUST18105,Noida,Corporate
CUST18106,Surat,Student
CUST18107,Madurai,Student
CUST18108,Madurai,Consumer
CUST18109,Thane,Student
CUST18110,Trivandrum,Corporate
CUST18111,Nashik,Corporate
CUST18112,Nagpur,Student
CUST18113,Madurai,Student
CUST18114,Jodhpur,Corporate
CUST18115,Rajkot,Small Business
CUST18116,Kanpur,Consumer
CUST18117,Lucknow,Small Business
CUST18118,Vadodara,Student
CUST18119,Jaipur,Student
CUST18120,Delhi,Corporate
CUST18121,Jodhpur,Consumer
CUST18122,Lucknow,Student
CUST18123,Ahmedabad,Student
CUST18124,Rajkot,Small Business
CUST18125,Chandigarh,Corporate
CUST18126,Bangalore,Consumer
CUST18127,Jodhpur,Small Business
CUST18128,Lucknow,Corporate
CUST18129,Nashik,Corporate
CUST18130,Pune,Consumer
CUST18131,Kolkata,Student
CUST18132,Surat,Small Business
CUST18133,Lucknow,Small Business
CUST18134,Coimbatore,Corporate
CUST18135,Indore,Consumer
CUST18136,Kanpur,Corporate
CUST18137,Vadodara,Corporate
CUST18138,Indore,Consumer
CUST18139,Gurgaon,Small Business
CUST18140,Madurai,Student
CUST18141,Delhi,Student
CUST18142,Kanpur,Small Business
CUST18143,Nashik,Corporate
CUST18144,Jaipur,Small Business
CUST18145,Pune,Corporate
CUST18146,Thane,Student
CUST18147,Rajkot,Small Business
CUST18148,Nashik,Small Business
CUST18149,Kanpur,Student
CUST18150,Bhopal,Small Business
CUST18151,Visakhapatnam,Student
CUST18152,Delhi,Small Business
CUST18153,Nagpur,Consumer
CUST18154,Mysore,Student
CUST18155,Patna,Student
CUST18156,Nagpur,Consumer
CUST18157,Bangalore,Corporate
CUST18158,Thane,Corporate
CUST18159,Bangalore,Student
CUST18160,Madurai,Small Business
CUST18161,Vadodara,Small Business
CUST18162,Pune,Consumer
CUST18163,Surat,Consumer
CUST18164,Pune,Small Business
CUST18165,Ahmedabad,Corporate
CUST18166,Delhi,Small Business
CUST18167,Jaipur,Consumer
CUST18168,Mumbai,Consumer
CUST18169,Kolkata,Student
CUST18170,Mysore,Small Business
CUST18171,Nashik,Consumer
CUST18172,Ahmedabad,Student
CUST18173,Kochi,Consumer
CUST18174,Pune,Small Business
CUST18175,Jaipur,Small Business
CUST18176,Surat,Corporate
CUST18177,Rajkot,Small Business
CUST18178,Rajkot,Corporate
CUST18179,Chennai,Small Business
CUST18180,Surat,Corporate
CUST18181,Mysore,Student
CUST18182,Hyderabad,Corporate
CUST18183,Kanpur,Student
CUST18184,Mysore,Corporate
CUST18185,Rajkot,Consumer
CUST18186,Mysore,Corporate
CUST18187,Ahmedabad,Corporate
CUST18188,Thane,Small Business
CUST18189,Kolkata,Small Business
CUST18190,Mumbai,Small Business
CUST18191,Mysore,Small Business
CUST18192,Ahmedabad,Small Business
CUST18193,Indore,Consumer
CUST18194,Pune,Corporate
CUST18195,Mumbai,Consumer
CUST18196,Gurgaon,Consumer
CUST18197,Kochi,Consumer
CUST18198,Bhopal,Corporate
CUST18199,Noida,Corporate
CUST18200,Kanpur,Small Business
CUST18201,Ahmedabad,Consumer
CUST18202,Jaipur,Small Business
