order_id,customer_id,product_id,quantity,price,order_date,city,segment
243495,CUST07438,1031,2,21133,2025-05-08 17:32:59,Kolkata,Student
243496,CUST13514,1113,1,2379,2025-05-03 20:38:56,Surat,Small Business
243497,CUST11732,1018,1,66366,2025-05-09 11:50:38,Pune,Corporate
243498,CUST14766,1001,1,67899,2025-03-20 19:42:53,Delhi,Corporate
243499,CUST06655,1116,2,4920,2025-09-15 18:21:07,Ranchi,Student
243500,CUST19908,1036,2,70200,2025-10-28 16:40:39,Bhopal,Consumer
243501,CUST06962,1074,3,18106,2025-09-14 12:27:25,Visakhapatnam,Small Business
243502,CUST20376,1072,2,3929,2025-04-11 20:43:25,Thane,Corporate
243503,CUST03391,1066,1,7136,2025-07-10 14:34:45,Nagpur,Corporate
243504,CUST01476,1163,1,2464,2025-07-08 12:52:06,Thane,Small Business
243505,CUST01029,1006,1,11045,2025-04-20 19:28:46,Nashik,Student
243506,CUST10198,1055,1,1124,2025-05-17 19:05:58,Thane,Consumer
243507,CUST06029,1063,1,7395,2025-09-12 01:15:18,Jodhpur,Student
243508,CUST16460,1048,1,5125,2025-12-23 15:59:46,Vadodara,Student
243509,CUST01930,1073,1,1728,2025-07-03 15:27:49,Madurai,Small Business
243510,CUST18337,1078,1,15007,2025-12-28 12:14:33,Vadodara,Small Business
243511,CUST01096,1019,3,38163,2025-11-24 12:06:25,Indore,Small Business
243512,CUST21837,1102,1,3783,2025-06-09 12:34:06,Jodhpur,Corporate
243513,CUST17721,1011,1,72902,2025-09-22 10:57:14,Faridabad,Student
243514,CUST18250,1000,1,11220,2025-07-13 20:32:33,Visakhapatnam,Consumer
243515,CUST17708,1051,1,2220,2025-04-09 21:16:38,Bhopal,Student
243516,CUST09397,1041,1,5807,2025-12-08 17:52:53,Visakhapatnam,Corporate
243517,CUST13568,1049,1,6316,2026-01-26 10:25:31,Jodhpur,Student
243518,CUST10659,1034,1,69169,2025-07-05 11:30:13,Bengaluru,Small Business
243519,CUST00008,1056,1,4437,2025-11-18 18:10:23,Pune,Consumer
243520,CUST18454,1064,1,3499,2026-02-23 17:36:18,Surat,Consumer
243521,CUST06305,1012,2,59983,2025-06-09 10:08:00,Visakhapatnam,Corporate
243522,CUST10980,1136,2,14280,2025-04-04 11:44:02,Kanpur,Small Business
243523,CUST10636,1119,1,6504,2026-01-22 19:44:48,Nagpur,Consumer
243524,CUST04524,1082,1,6549,2025-11-01 18:48:36,Indore,Consumer
243525,CUST13205,1011,2,76108,2025-05-03 10:23:18,Nagpur,Corporate
243526,CUST11695,1001,1,62055,2025-12-01 20:03:55,Kolkata,Small Business
243527,CUST17608,1001,1,63110,2026-02-27 17:27:51,Ahmedabad,Corporate
243528,CUST23385,1038,1,23285,2025-05-07 20:12:59,Raipur,Small Business
243529,CUST15577,1032,2,11236,2025-07-08 08:48:29,Visakhapatnam,Small Business
243530,CUST14075,1084,1,15779,2025-08-18 21:03:33,Raipur,Small Business
243531,CUST09409,1032,3,11073,2026-01-06 10:53:51,Vadodara,Small Business
243532,CUST14564,1020,2,37461,2025-11-06 14:01:08,Surat,Student
243533,CUST17463,1087,2,9015,2026-02-03 05:15:50,Hyderabad,Small Business
243534,CUST24363,1052,1,3118,2026-01-16 20:45:01,Surat,Corporate
243535,CUST12379,1053,1,4070,2025-10-18 10:36:20,Coimbatore,Corporate
243536,CUST12351,1048,2,4998,2025-05-26 17:53:26,Pune,Corporate
243537,CUST06809,1085,1,16294,2025-05-28 17:18:02,Chandigarh,Corporate
243538,CUST12906,1067,1,3257,2026-02-11 11:24:39,Indore,Student
243539,CUST23256,1074,1,17514,2026-02-24 21:58:11,Surat,Small Business
243540,CUST13063,1104,1,3765,2025-08-24 22:55:47,Visakhapatnam,Student
243541,CUST09450,1010,3,42483,2025-04-28 11:31:33,Mumbai,Student
243542,CUST17437,1063,2,7591,2025-09-03 20:32:39,Mangalore,Student
243543,CUST10952,1063,1,7744,2025-08-30 01:06:42,Vadodara,Small Business
243544,CUST00668,1032,1,11555,2026-01-17 17:06:49,Kochi,Consumer
243545,CUST24534,1111,1,3708,2025-07-02 18:55:28,Noida,Corporate
243546,CUST10707,1078,1,13614,2025-08-08 10:05:30,Varanasi,Small Business
243547,CUST10994,1066,1,6701,2025-05-14 17:57:50,Mysore,Small Business
243548,CUST17769,1043,2,3330,2025-08-11 08:22:49,Jaipur,Consumer
243549,CUST12415,1011,1,76314,2025-03-18 18:22:11,Jaipur,Corporate
243550,CUST21026,1045,2,7281,2025-10-27 17:33:40,Kanpur,Small Business
243551,CUST16110,1003,2,35460,2025-08-03 10:46:06,Ranchi,Consumer
243552,CUST03410,1099,1,1219,2025-07-15 18:00:21,Nashik,Student
243553,CUST16037,1108,1,2513,2025-12-09 12:20:22,Kanpur,Consumer
243554,CUST00642,1062,1,3144,2026-02-01 19:43:31,Bhopal,Consumer
243555,CUST00624,1098,1,3109,2025-05-09 17:13:19,Ranchi,Consumer
243556,CUST03811,1075,1,12536,2026-01-08 19:27:16,Varanasi,Small Business
243557,CUST03992,1048,1,5541,2025-04-18 19:38:41,Ludhiana,Small Business
243558,CUST20160,1010,1,41510,2025-03-22 20:57:53,Noida,Small Business
243559,CUST00715,1069,2,4004,2025-07-27 21:41:39,Pune,Corporate
243560,CUST09689,1026,1,33960,2025-10-06 12:17:33,Pune,Corporate
243561,CUST14508,1048,1,5701,2025-06-19 18:07:08,Visakhapatnam,Consumer
243562,CUST15121,1137,1,1795,2025-10-10 01:08:12,Indore,Student
243563,CUST00062,1010,1,46120,2025-08-17 11:34:32,Jodhpur,Corporate
243564,CUST14231,1071,1,2134,2025-09-19 10:56:48,Varanasi,Corporate
243565,CUST03389,1138,2,8294,2025-06-25 17:53:33,Nagpur,Student
243566,CUST01425,1026,2,29964,2025-04-16 10:54:31,Indore,Small Business
243567,CUST03012,1010,1,45484,2025-07-06 21:11:00,Bhopal,Corporate
243568,CUST01406,1003,1,37984,2025-12-05 06:36:22,Mangalore,Consumer
243569,CUST22277,1006,1,11058,2025-12-04 12:43:59,Mumbai,Consumer
243570,CUST14263,1045,1,7467,2025-04-17 21:30:35,Ahmedabad,Small Business
243571,CUST07681,1000,2,11481,2025-12-05 11:36:59,Noida,Corporate
243572,CUST01448,1071,1,2083,2025-11-22 18:30:30,Coimbatore,Corporate
243573,CUST13842,1027,1,63331,2025-12-04 19:17:00,Mumbai,Small Business
243574,CUST15863,1028,1,47022,2025-03-30 21:34:56,Ahmedabad,Consumer
243575,CUST13216,1165,2,4346,2025-06-06 19:44:47,Patna,Consumer
243576,CUST21495,1002,1,53148,2025-07-26 17:36:31,Noida,Student
243577,CUST24582,1141,1,5741,2025-08-15 21:49:15,Bhopal,Small Business
243578,CUST20281,1039,1,48457,2025-04-11 20:34:07,Kanpur,Student
243579,CUST17708,1027,2,60991,2025-05-28 21:36:27,Bhopal,Student
243580,CUST12724,1064,1,3499,2025-05-24 11:27:56,Varanasi,Consumer
243581,CUST04395,1074,1,17661,2025-11-05 12:07:54,Surat,Consumer
243582,CUST09353,1059,3,5822,2025-12-18 20:20:39,Kanpur,Consumer
243583,CUST09453,1030,1,38251,2025-09-02 19:01:36,Thane,Small Business
243584,CUST00946,1155,2,1158,2025-09-30 20:46:00,Ludhiana,Consumer
243585,CUST20006,1133,1,13198,2025-11-05 13:30:06,Kolkata,Small Business
243586,CUST05455,1074,2,16356,2025-04-03 21:18:54,Lucknow,Corporate
243587,CUST03077,1137,2,1737,2025-11-15 20:03:56,Visakhapatnam,Consumer
243588,CUST19587,1064,2,3627,2025-11-12 19:02:36,Delhi,Small Business
243589,CUST24179,1034,2,74948,2025-11-18 20:05:03,Noida,Corporate
243590,CUST20654,1088,2,18715,2025-06-30 21:42:32,Madurai,Consumer
243591,CUST16100,1124,2,23109,2025-10-28 05:52:26,Bhopal,Student
243592,CUST07777,1031,1,21206,2025-07-25 10:19:09,Nashik,Student
243593,CUST05979,1089,1,20121,2025-11-06 18:17:36,Faridabad,Small Business
243594,CUST21475,1033,1,44808,2025-12-18 21:08:36,Patna,Consumer
243595,CUST22133,1009,2,11911,2025-05-21 17:47:51,Ranchi,Corporate
243596,CUST12922,1089,3,21048,2025-08-24 19:33:49,Nagpur,Small Business
243597,CUST17006,1111,1,3725,2025-06-24 12:47:03,Patna,Student
243598,CUST11153,1000,2,10542,2025-06-24 11:10:05,Madurai,Corporate
243599,CUST24498,1137,1,1866,2025-09-28 12:00:31,Delhi,Student
243600,CUST23671,1145,1,18859,2025-12-31 12:10:31,Patna,Consumer
243601,CUST01925,1159,1,4213,2026-01-20 11:49:41,Faridabad,Small Business
243602,CUST04759,1036,1,66582,2025-04-05 23:04:17,Jodhpur,Student
243603,CUST15253,1052,1,3239,2026-03-01 21:18:41,Nashik,Student
243604,CUST22206,1140,1,21555,2025-06-10 17:18:07,Thane,Consumer
243605,CUST09482,1087,1,9226,2026-03-04 17:22:10,Nagpur,Student
243606,CUST12856,1054,1,3917,2025-11-20 12:38:38,Kolkata,Corporate
243607,CUST12643,1009,1,11177,2025-07-09 12:45:49,Thane,Consumer
243608,CUST23660,1064,1,3530,2025-07-25 00:03:29,Delhi,Corporate
243609,CUST03811,1071,3,2236,2026-01-04 08:22:59,Varanasi,Small Business
243610,CUST08578,1158,1,2721,2026-01-11 07:22:39,Jodhpur,Corporate
243611,CUST21430,1143,1,9380,2025-12-21 10:11:36,Jodhpur,Corporate
243612,CUST23820,1121,2,19083,2025-09-20 12:51:43,Vadodara,Consumer
243613,CUST24033,1004,2,35756,2025-10-13 17:21:37,Chennai,Small Business
243614,CUST21066,1027,2,62938,2025-06-17 19:29:49,Ahmedabad,Student
243615,CUST04653,1036,2,69087,2025-06-09 18:01:55,Patna,Student
243616,CUST09312,1059,1,5360,2025-09-26 11:37:37,Patna,Student
243617,CUST18068,1026,2,32411,2025-09-11 18:21:43,Delhi,Consumer
243618,CUST21389,1026,1,35671,2025-05-26 20:08:55,Varanasi,Corporate
243619,CUST00930,1119,1,6461,2025-07-17 12:44:31,Varanasi,Student
243620,CUST04441,1166,1,2018,2025-06-06 17:39:25,Raipur,Small Business
243621,CUST03373,1047,1,6807,2025-06-07 12:36:00,Varanasi,Student
243622,CUST18702,1034,3,70922,2025-11-05 21:41:40,Faridabad,Consumer
243623,CUST00482,1053,1,4102,2025-07-09 12:38:37,Patna,Small Business
243624,CUST02196,1157,1,1061,2025-05-10 19:28:09,Noida,Small Business
243625,CUST09244,1016,1,43255,2025-11-07 12:31:16,Bhopal,Consumer
243626,CUST24928,1023,1,70197,2025-07-09 18:10:16,Faridabad,Student
243627,CUST24836,1061,1,5838,2026-02-12 18:11:22,Chennai,Consumer
243628,CUST02661,1032,1,11954,2026-02-01 18:29:32,Kolkata,Student
243629,CUST10691,1086,1,5020,2026-01-13 10:17:59,Delhi,Consumer
243630,CUST04568,1059,1,5308,2026-02-05 10:49:17,Surat,Student
243631,CUST02816,1008,1,19976,2025-10-30 20:50:33,Ludhiana,Consumer
243632,CUST13775,1099,1,1295,2025-06-14 14:53:21,Mumbai,Student
243633,CUST15990,1074,1,18374,2025-10-17 17:18:21,Kochi,Small Business
243634,CUST10743,1010,1,43490,2025-06-06 21:22:31,Pune,Student
243635,CUST16490,1002,2,48621,2025-03-29 19:44:44,Delhi,Student
243636,CUST01517,1002,3,54629,2025-07-19 19:51:19,Vadodara,Small Business
243637,CUST12301,1038,1,27577,2025-11-08 18:08:46,Nagpur,Corporate
243638,CUST09289,1096,1,1590,2026-01-03 21:55:22,Pune,Consumer
243639,CUST01391,1047,3,6498,2025-06-17 12:09:18,Mysore,Small Business
243640,CUST12285,1132,1,3031,2025-12-05 11:16:41,Mysore,Small Business
243641,CUST04524,1007,2,56694,2026-02-17 13:14:29,Indore,Consumer
243642,CUST02441,1041,1,6264,2025-12-14 12:51:58,Vadodara,Student
243643,CUST04197,1086,2,4854,2025-06-14 20:23:26,Ahmedabad,Consumer
243644,CUST09631,1085,1,17502,2025-11-13 10:07:12,Ahmedabad,Consumer
243645,CUST04286,1042,1,5251,2026-02-08 21:44:48,Madurai,Consumer
243646,CUST02203,1001,1,62074,2025-09-10 08:37:38,Vadodara,Corporate
243647,CUST10074,1040,1,1949,2025-12-04 23:54:00,Ranchi,Consumer
243648,CUST16579,1085,1,18848,2026-01-26 08:30:05,Jaipur,Student
243649,CUST02082,1092,2,21432,2025-07-23 03:49:03,Jodhpur,Consumer
243650,CUST15639,1056,2,4168,2026-01-26 17:57:05,Thane,Corporate
243651,CUST22838,1044,3,1396,2025-07-02 02:08:07,Indore,Small Business
243652,CUST24048,1100,1,3614,2025-09-21 03:11:32,Bengaluru,Small Business
243653,CUST24732,1050,2,6058,2025-12-21 12:16:31,Ahmedabad,Small Business
243654,CUST20247,1039,1,49402,2025-08-29 21:04:55,Chennai,Corporate
243655,CUST15443,1006,1,10453,2025-11-22 05:54:30,Madurai,Small Business
243656,CUST14074,1008,1,19598,2025-04-08 21:41:49,Thane,Small Business
243657,CUST08994,1140,1,23979,2025-03-17 17:50:07,Patna,Corporate
243658,CUST15666,1008,1,18400,2025-11-01 17:14:14,Kolkata,Student
243659,CUST14125,1011,1,76436,2025-10-15 11:32:35,Bhopal,Student
243660,CUST13830,1001,2,61863,2025-06-06 20:01:49,Chennai,Student
243661,CUST03201,1117,1,7298,2025-11-16 20:02:33,Hyderabad,Corporate
243662,CUST21444,1053,1,3802,2025-12-06 22:01:37,Thane,Corporate
243663,CUST17705,1019,1,37466,2025-07-17 21:52:14,Surat,Corporate
243664,CUST19615,1085,2,18567,2025-06-30 17:04:27,Chandigarh,Small Business
243665,CUST17064,1083,1,20717,2025-04-10 18:53:23,Lucknow,Consumer
243666,CUST13866,1142,1,7415,2025-10-19 19:41:57,Madurai,Corporate
243667,CUST21244,1010,1,42706,2025-12-14 21:53:35,Ranchi,Corporate
243668,CUST09915,1063,1,7476,2026-02-10 21:51:23,Lucknow,Corporate
243669,CUST16649,1027,3,69592,2025-05-03 18:28:29,Noida,Corporate
243670,CUST24030,1041,1,5890,2026-02-27 20:22:13,Coimbatore,Student
243671,CUST20639,1035,1,9388,2026-02-19 21:49:44,Indore,Small Business
243672,CUST22599,1001,1,61201,2026-01-27 01:32:31,Mangalore,Student
243673,CUST01835,1021,2,32776,2025-11-21 18:57:52,Nashik,Small Business
243674,CUST18956,1059,2,5527,2025-11-14 20:51:31,Ranchi,Small Business
243675,CUST07634,1074,1,17164,2025-06-12 20:11:15,Surat,Student
243676,CUST23236,1041,1,5883,2025-05-30 15:27:49,Kochi,Consumer
243677,CUST05787,1070,2,6165,2025-12-24 21:01:23,Noida,Corporate
243678,CUST19961,1048,1,5608,2025-07-30 08:58:04,Kolkata,Consumer
243679,CUST13334,1043,1,3239,2025-07-11 18:03:19,Ludhiana,Small Business
243680,CUST22451,1085,1,18729,2025-12-03 20:49:26,Surat,Corporate
243681,CUST06212,1002,1,53597,2025-08-20 19:09:42,Ranchi,Consumer
243682,CUST15494,1001,1,63124,2025-05-24 12:19:30,Bhopal,Consumer
243683,CUST11085,1022,1,18579,2025-12-14 21:42:51,Raipur,Consumer
243684,CUST09341,1010,1,42562,2025-08-22 10:49:09,Nashik,Consumer
243685,CUST13924,1011,1,79798,2025-06-28 19:31:59,Visakhapatnam,Consumer
243686,CUST11359,1043,1,3284,2026-02-10 17:07:13,Jodhpur,Small Business
243687,CUST15545,1122,1,19414,2025-11-15 15:01:39,Raipur,Corporate
243688,CUST14886,1081,1,11750,2025-06-15 04:01:36,Visakhapatnam,Corporate
243689,CUST05693,1074,1,17940,2025-07-12 00:33:44,Pune,Consumer
243690,CUST05883,1012,1,60008,2026-02-08 21:17:17,Ranchi,Consumer
243691,CUST03188,1081,1,11163,2025-06-25 12:33:58,Nashik,Small Business
243692,CUST13751,1122,1,21153,2025-06-10 11:25:07,Raipur,Student
243693,CUST13576,1034,1,71191,2025-10-18 20:17:45,Coimbatore,Small Business
243694,CUST22719,1142,1,6845,2025-07-29 17:43:20,Kolkata,Student
243695,CUST12361,1040,1,1945,2025-09-05 12:14:42,Mangalore,Small Business
243696,CUST23290,1043,2,3236,2025-12-12 21:53:19,Madurai,Consumer
243697,CUST07880,1073,2,1728,2025-11-15 03:17:20,Pune,Student
243698,CUST13340,1046,1,3589,2025-04-08 18:30:43,Mysore,Student
243699,CUST22545,1034,1,72273,2026-01-25 06:02:25,Madurai,Corporate
243700,CUST07611,1058,1,5995,2025-04-22 12:08:19,Jaipur,Student
243701,CUST03322,1032,2,12567,2025-03-18 10:29:24,Surat,Corporate
243702,CUST02177,1027,2,61827,2025-11-29 12:02:44,Pune,Small Business
243703,CUST01924,1159,2,4385,2025-12-24 17:04:12,Delhi,Corporate
243704,CUST13774,1058,1,5926,2026-02-17 11:17:07,Kochi,Consumer
243705,CUST00146,1129,2,18494,2025-04-13 22:33:55,Coimbatore,Consumer
243706,CUST18015,1010,1,43599,2025-10-23 07:48:56,Ranchi,Student
243707,CUST15145,1005,3,62761,2026-01-26 20:11:03,Delhi,Small Business
243708,CUST05194,1139,2,10317,2025-06-20 21:46:27,Pune,Corporate
243709,CUST11801,1065,1,2844,2026-01-06 07:55:01,Kochi,Student
243710,CUST22327,1069,3,3754,2025-11-15 12:08:38,Madurai,Consumer
243711,CUST21556,1026,1,32886,2025-11-21 11:10:59,Mysore,Corporate
243712,CUST03045,1027,1,63296,2025-09-13 20:48:39,Patna,Corporate
243713,CUST13859,1035,1,9642,2026-03-07 11:31:49,Pune,Corporate
243714,CUST15326,1043,1,3155,2025-07-03 08:47:35,Delhi,Corporate
243715,CUST19041,1040,1,2025,2025-04-04 20:17:18,Coimbatore,Corporate
243716,CUST10517,1010,2,45059,2025-09-11 19:34:11,Raipur,Small Business
243717,CUST04697,1019,3,38504,2025-12-04 04:47:48,Kochi,Small Business
243718,CUST22895,1079,1,17617,2025-11-03 12:24:41,Chennai,Consumer
243719,CUST19898,1071,2,2199,2025-09-06 11:02:21,Mumbai,Corporate
243720,CUST11725,1108,2,2367,2025-09-29 18:04:23,Hyderabad,Corporate
243721,CUST14685,1043,1,3342,2025-03-12 20:31:02,Hyderabad,Small Business
243722,CUST01669,1031,2,21198,2025-11-30 21:19:16,Vadodara,Small Business
243723,CUST07265,1084,1,15733,2025-08-06 18:16:21,Jodhpur,Student
243724,CUST16291,1012,1,54228,2025-06-13 20:32:54,Noida,Corporate
243725,CUST04867,1027,1,65942,2025-09-24 19:07:47,Jaipur,Small Business
243726,CUST08678,1075,1,13248,2025-12-06 11:11:43,Chennai,Student
243727,CUST21306,1047,3,6252,2025-12-23 17:12:44,Faridabad,Corporate
243728,CUST07419,1020,1,41825,2025-03-19 10:32:47,Hyderabad,Student
243729,CUST02976,1097,1,3447,2026-01-20 21:00:16,Jodhpur,Consumer
243730,CUST22921,1091,1,19803,2025-06-19 19:58:22,Chennai,Student
243731,CUST15577,1041,3,5700,2025-10-01 23:40:58,Visakhapatnam,Small Business
243732,CUST20925,1021,1,32487,2025-08-25 11:51:04,Nagpur,Corporate
243733,CUST07264,1074,3,17711,2025-05-14 11:03:11,Mangalore,Small Business
243734,CUST20353,1057,1,1872,2025-07-09 17:03:45,Thane,Small Business
243735,CUST21089,1158,2,2610,2025-06-05 12:58:11,Faridabad,Consumer
243736,CUST11928,1012,2,60069,2026-02-07 17:14:37,Bhopal,Corporate
243737,CUST10896,1095,1,9017,2025-03-24 11:56:18,Nagpur,Student
243738,CUST07623,1015,3,63235,2025-03-24 12:26:24,Hyderabad,Consumer
243739,CUST07718,1069,1,3942,2025-03-28 20:24:12,Surat,Corporate
243740,CUST09057,1082,1,6270,2025-11-09 19:43:07,Madurai,Consumer
243741,CUST22757,1048,1,5167,2025-12-18 20:12:51,Jaipur,Consumer
243742,CUST13842,1038,1,23525,2026-01-28 20:12:14,Mumbai,Small Business
243743,CUST17077,1014,3,56495,2026-02-19 19:02:15,Ranchi,Consumer
243744,CUST17619,1029,3,39375,2025-07-05 19:17:49,Indore,Small Business
243745,CUST15024,1099,1,1167,2025-05-07 12:10:13,Jaipur,Student
243746,CUST11013,1159,3,4204,2025-09-22 10:23:32,Bhopal,Corporate
243747,CUST22940,1099,1,1179,2025-10-22 12:25:16,Noida,Small Business
243748,CUST01717,1136,1,12671,2025-09-28 18:42:05,Nashik,Student
243749,CUST24285,1034,2,67139,2025-04-08 20:17:52,Varanasi,Small Business
243750,CUST21011,1078,2,15473,2025-04-08 10:12:43,Nagpur,Student
243751,CUST19143,1162,1,2451,2025-03-19 08:56:49,Bhopal,Small Business
243752,CUST07093,1059,1,5607,2026-01-27 18:50:25,Coimbatore,Student
243753,CUST05208,1126,2,5888,2025-06-08 18:16:35,Madurai,Corporate
243754,CUST19358,1027,1,61446,2025-03-27 15:59:17,Faridabad,Small Business
243755,CUST22519,1072,1,3848,2025-06-28 21:57:56,Ludhiana,Small Business
243756,CUST20494,1008,1,20110,2025-11-22 23:34:39,Patna,Corporate
243757,CUST08788,1017,1,14162,2025-09-30 20:14:48,Thane,Small Business
243758,CUST16106,1074,1,17325,2025-09-10 09:20:06,Hyderabad,Consumer
243759,CUST00702,1015,2,62231,2025-08-09 20:52:20,Kolkata,Small Business
243760,CUST08936,1027,1,66090,2025-03-23 11:23:18,Surat,Corporate
243761,CUST23690,1160,2,5079,2025-12-05 11:07:10,Bhopal,Corporate
243762,CUST15043,1024,1,59654,2025-08-30 03:56:35,Thane,Small Business
243763,CUST17694,1027,1,65938,2025-04-15 19:00:42,Kanpur,Consumer
243764,CUST11144,1065,1,3264,2026-02-02 18:16:54,Pune,Small Business
243765,CUST05144,1010,1,38704,2025-07-09 06:26:54,Ahmedabad,Small Business
243766,CUST18341,1034,1,69796,2025-06-16 20:53:55,Patna,Student
243767,CUST16557,1044,1,1313,2025-04-16 20:51:21,Madurai,Small Business
243768,CUST22984,1048,3,5013,2025-07-21 21:14:45,Jodhpur,Small Business
243769,CUST00846,1023,2,71575,2025-05-07 20:41:46,Raipur,Small Business
243770,CUST24422,1059,1,5173,2025-11-10 11:16:23,Vadodara,Corporate
243771,CUST14941,1067,1,3240,2025-08-16 11:40:51,Surat,Corporate
243772,CUST12128,1007,2,58194,2025-04-22 13:58:59,Bhopal,Student
243773,CUST02144,1000,1,11372,2025-04-16 12:17:52,Chandigarh,Consumer
243774,CUST24169,1000,1,10637,2025-12-16 20:04:56,Mumbai,Small Business
243775,CUST14126,1044,1,1262,2025-10-19 22:03:51,Indore,Student
243776,CUST06088,1022,1,16887,2025-11-09 18:03:16,Madurai,Consumer
243777,CUST06580,1014,1,55947,2025-11-16 17:36:09,Thane,Corporate
243778,CUST00082,1115,1,17688,2026-01-08 11:10:55,Lucknow,Corporate
243779,CUST04194,1035,2,9138,2025-09-06 11:20:54,Thane,Consumer
243780,CUST24013,1040,2,2012,2026-01-24 13:16:46,Vadodara,Consumer
243781,CUST17101,1023,1,73791,2026-02-19 18:45:12,Mysore,Small Business
243782,CUST00935,1020,1,42201,2025-11-18 18:04:27,Bhopal,Corporate
243783,CUST09950,1137,2,1727,2025-06-07 11:02:34,Coimbatore,Small Business
243784,CUST11349,1011,3,72634,2025-08-14 05:06:06,Pune,Small Business
243785,CUST08747,1064,1,3391,2025-09-14 08:25:27,Chandigarh,Student
243786,CUST07044,1048,1,5436,2026-01-26 20:40:35,Mangalore,Corporate
243787,CUST18786,1055,1,1150,2025-11-05 10:36:25,Coimbatore,Student
243788,CUST05369,1034,1,67096,2025-11-24 21:58:00,Raipur,Small Business
243789,CUST10026,1080,2,24023,2025-05-30 10:44:16,Kolkata,Small Business
243790,CUST02865,1001,1,62039,2025-09-25 12:57:59,Varanasi,Small Business
243791,CUST16861,1004,3,35313,2025-03-14 17:07:25,Varanasi,Consumer
243792,CUST23384,1061,3,5749,2025-08-01 18:17:25,Thane,Student
243793,CUST03716,1046,2,3604,2026-01-14 11:10:26,Jodhpur,Student
243794,CUST16305,1008,2,19409,2025-09-13 06:59:01,Noida,Corporate
243795,CUST09697,1048,3,5461,2025-09-16 21:45:45,Hyderabad,Small Business
243796,CUST23227,1001,1,61796,2026-02-21 11:52:07,Coimbatore,Student
243797,CUST02319,1008,1,18219,2025-12-20 10:55:32,Raipur,Small Business
243798,CUST20500,1072,3,3896,2025-11-23 18:14:59,Coimbatore,Corporate
243799,CUST04151,1143,1,9792,2025-08-24 10:02:41,Chandigarh,Consumer
243800,CUST24739,1093,1,10033,2025-05-15 11:01:12,Raipur,Corporate
243801,CUST14745,1026,1,33622,2025-04-24 17:26:27,Madurai,Consumer
243802,CUST02242,1027,2,66352,2026-02-18 12:29:55,Visakhapatnam,Corporate
243803,CUST15812,1039,3,52561,2025-09-07 22:03:59,Surat,Consumer
243804,CUST05613,1009,1,12309,2026-01-24 11:22:20,Coimbatore,Student
243805,CUST01882,1005,2,65156,2026-02-12 21:43:15,Chandigarh,Corporate
243806,CUST18401,1001,1,61880,2026-01-15 21:37:59,Ranchi,Corporate
243807,CUST04429,1036,1,64070,2025-03-11 13:25:19,Thane,Corporate
243808,CUST09253,1041,2,5974,2025-12-21 20:30:15,Ludhiana,Student
243809,CUST07632,1026,1,32020,2026-01-06 20:51:13,Bhopal,Corporate
243810,CUST17736,1122,3,19932,2025-08-13 20:26:01,Lucknow,Small Business
243811,CUST21401,1014,1,56335,2025-09-11 19:15:47,Nashik,Consumer
243812,CUST09735,1059,1,5538,2025-05-16 20:29:07,Ludhiana,Consumer
243813,CUST06103,1035,1,9270,2026-02-27 11:27:26,Pune,Consumer
243814,CUST08488,1013,1,57073,2025-10-28 19:32:49,Varanasi,Small Business
243815,CUST15754,1038,1,26019,2026-02-08 19:34:10,Thane,Student
243816,CUST05432,1013,2,59585,2025-08-25 14:57:22,Visakhapatnam,Small Business
243817,CUST02473,1059,3,5533,2025-04-01 17:53:56,Bengaluru,Consumer
243818,CUST05269,1048,3,5377,2026-01-11 12:05:18,Patna,Small Business
243819,CUST00555,1020,1,42719,2025-08-21 04:46:19,Ranchi,Consumer
243820,CUST20178,1004,2,34292,2026-01-02 12:14:41,Coimbatore,Small Business
243821,CUST16205,1077,1,7241,2025-10-23 21:33:25,Bhopal,Student
243822,CUST22113,1059,1,5483,2025-11-17 17:44:27,Noida,Corporate
243823,CUST04126,1055,1,1172,2025-05-12 19:50:43,Indore,Small Business
243824,CUST19459,1156,2,515,2025-11-01 11:25:13,Raipur,Consumer
243825,CUST17680,1112,2,2780,2025-12-13 17:36:32,Ludhiana,Small Business
243826,CUST01537,1107,2,3015,2025-04-17 23:07:52,Indore,Corporate
243827,CUST20468,1028,1,45399,2026-01-02 18:00:50,Mumbai,Small Business
243828,CUST15756,1000,1,10441,2025-08-25 17:57:04,Pune,Small Business
243829,CUST18591,1098,2,3171,2025-06-21 10:07:48,Visakhapatnam,Corporate
243830,CUST03706,1002,1,52060,2025-07-13 04:41:33,Pune,Consumer
243831,CUST13021,1011,1,71590,2026-02-04 17:41:59,Kolkata,Student
243832,CUST13550,1051,2,2194,2025-10-11 20:52:03,Chennai,Consumer
243833,CUST05456,1036,3,68386,2025-03-22 18:42:18,Ahmedabad,Student
243834,CUST17708,1053,1,3769,2026-01-06 02:54:20,Bhopal,Student
243835,CUST16074,1020,2,39536,2025-06-27 19:08:24,Vadodara,Corporate
243836,CUST05940,1148,2,1380,2025-12-10 18:51:12,Thane,Small Business
243837,CUST23083,1146,1,370,2025-05-04 17:15:17,Kolkata,Small Business
243838,CUST13511,1010,2,44712,2025-05-28 12:16:45,Ranchi,Corporate
243839,CUST00541,1139,2,10114,2025-07-14 12:56:55,Visakhapatnam,Small Business
243840,CUST23496,1017,1,14165,2025-05-15 18:48:09,Mumbai,Consumer
243841,CUST24880,1053,2,3824,2025-12-20 12:51:50,Mumbai,Consumer
